date,latitude,longitude,zon.winds,mer.winds,humidity,air temp.
1992-10-13,0.07,-110.06,-4.3,2.6,77.3,22.14
1992-10-31,-2.15,-170.0,-4.0,-0.4,73.0,27.94
1995-07-07,0.01,-110.0,-4.7,2.8,90.5,22.81
1992-04-11,0.02,-140.0,-3.6,0.7,82.7,27.56
1993-11-09,7.99,-125.0,-4.0,6.5,87.0,27.16
1985-08-27,-2.04,-110.0,-6.8,2.2,93.1,21.72
1994-04-12,-0.04,-170.0,-4.2,-0.7,86.4,27.48
1995-02-12,-5.01,-139.9,-7.0,-3.3,83.6,27.31
1986-01-09,2.15,-110.25,-8.5,-0.6,72.7,24.19
1994-06-03,-2.02,-124.9,-4.5,-1.4,83.0,26.83
1993-02-20,-5.01,-170.0,-4.7,-1.6,75.0,28.44
1991-12-22,0.01,-110.0,-6.3,3.2,82.8,25.03
1992-03-20,-8.26,-155.0,6.6,-3.0,85.2,27.5
1996-03-13,0.0,-155.0,-5.5,-0.6,90.6,25.38
1989-10-25,-0.01,-169.5,-7.9,2.5,78.1,26.9
1996-08-17,1.97,-140.0,-6.6,1.9,86.5,25.94
1991-04-29,0.0,165.0,-3.5,-1.8,77.6,29.38
1993-02-19,2.01,-155.0,-5.7,0.5,85.5,25.48
1994-01-29,-4.91,164.8,-1.2,-0.3,78.5,29.19
1995-08-28,1.98,-95.0,-0.6,6.7,85.7,22.14
1995-02-02,9.01,-140.2,-5.6,-3.6,82.9,26.2
1992-01-30,5.01,-154.9,-1.4,-0.6,85.9,27.55
1989-08-03,2.0,165.0,-0.2,2.3,78.8,27.16
1994-01-24,5.0,156.0,-3.3,-6.9,76.6,28.52
1992-12-04,-1.98,-140.0,-6.2,-2.7,85.5,26.14
1991-02-25,2.02,-140.0,-8.1,1.5,86.7,25.73
1993-07-05,0.0,143.0,0.3,-0.2,85.7,26.27
1994-05-22,4.99,156.0,-4.9,-3.9,80.4,29.14
1989-11-17,4.99,-110.06,1.7,4.9,81.4,25.3
1996-01-14,2.0,156.1,0.4,-5.1,75.4,28.62
1994-02-01,-2.02,-124.9,-3.4,0.5,95.9,24.67
1991-05-27,1.96,165.0,-1.6,-1.7,81.3,28.83
1995-07-07,-5.0,-170.0,-7.9,0.2,74.7,29.03
1988-08-29,2.06,-110.1,-0.1,2.4,86.6,22.03
1995-11-12,-8.02,-95.06,-6.0,3.4,79.4,21.1
1993-11-29,2.03,-110.1,-7.0,3.2,81.3,24.73
1996-02-15,0.01,-179.9,-6.5,-1.0,78.5,26.88
1994-11-26,-1.99,-95.0,-2.7,3.4,79.6,23.23
1993-12-18,-1.95,-179.9,-3.6,0.6,77.2,29.06
1994-03-02,-4.97,-110.0,-0.6,-1.8,87.7,25.72
1989-09-14,-4.99,165.0,-2.9,0.8,69.4,29.12
1992-09-23,-1.98,-140.0,-6.9,-2.0,83.2,25.66
1992-06-21,0.0,154.0,-1.0,6.3,85.8,27.88
1996-09-20,2.05,-155.0,-6.7,1.1,75.8,25.02
1995-06-24,-7.99,-125.0,-5.4,-0.7,76.1,26.97
1992-05-27,-8.27,-155.0,-6.2,3.2,79.3,28.25
1995-04-19,8.01,-155.0,-8.9,-5.6,87.2,27.3
1995-04-15,8.99,-140.2,-3.8,-5.8,84.1,26.6
1996-07-10,-5.03,-179.9,-2.8,-2.2,84.4,27.5
1995-03-25,-2.0,156.0,-0.4,-0.2,78.0,28.88
1988-05-12,2.07,-110.1,-3.4,3.5,86.6,25.81
1994-06-04,8.04,-110.1,-1.8,3.9,91.8,26.95
1994-09-22,-2.0,-179.9,0.1,-2.4,73.2,29.33
1988-10-10,5.0,165.0,-3.6,1.6,86.7,27.45
1986-03-17,-0.01,-110.0,-4.4,1.7,91.8,25.94
1986-11-28,-2.01,165.0,3.7,-0.6,80.7,28.56
1991-03-28,0.0,-109.94,-4.5,2.8,80.9,25.34
1986-03-04,-0.01,-110.0,-2.9,0.6,88.8,26.77
1995-03-28,-0.03,-95.0,-4.7,0.9,90.2,25.53
1989-10-22,0.01,-140.0,-8.7,-1.0,77.2,24.9
1996-10-03,5.11,-124.9,-3.5,6.1,73.1,26.45
1992-09-02,4.99,-170.0,-2.3,0.8,80.1,27.81
1994-11-09,1.97,-125.06,-5.1,5.2,80.5,25.53
1981-09-03,-0.02,-94.94,-3.4,3.9,96.2,19.45
1994-10-10,1.99,-155.0,-4.7,2.7,82.1,27.22
1995-03-14,8.01,-170.0,-6.5,-3.1,87.5,27.6
1990-09-22,1.95,165.0,1.2,-2.2,75.4,28.62
1992-06-10,8.03,-110.06,-3.4,1.8,81.6,28.02
1992-01-17,1.98,-140.4,-7.4,0.4,85.9,27.34
1995-02-19,0.02,-155.0,-3.1,-1.9,84.3,27.12
1991-12-07,-5.0,-110.0,-5.8,0.7,77.0,24.94
1988-08-19,1.95,-140.0,0.1,7.7,76.5,22.6
1992-02-14,0.02,-140.0,-7.1,0.1,75.7,28.34
1993-12-14,5.02,-110.0,-1.9,5.2,89.6,26.12
1996-01-15,1.99,147.0,4.5,-1.1,72.9,29.23
1988-06-18,6.96,-140.0,-2.2,5.8,81.6,26.56
1996-01-30,-0.23,-124.4,-5.4,1.9,83.0,24.33
1994-08-25,4.99,-179.9,0.4,-3.0,78.1,27.89
1996-11-17,2.0,165.0,3.9,0.2,73.0,28.23
1994-08-09,-2.0,-95.0,-3.5,2.9,82.5,19.95
1994-06-02,0.03,-179.9,-4.3,-1.4,77.9,28.25
1996-02-05,-1.98,-155.0,-8.6,-3.5,80.9,25.67
1994-09-03,-2.01,-110.0,-4.8,1.9,91.5,22.52
1996-02-09,0.01,-110.0,-2.6,2.2,91.6,25.16
1992-08-30,-4.97,-140.0,-7.6,-1.5,77.3,26.31
1991-01-29,8.07,165.0,-7.3,2.6,86.3,27.06
1991-03-05,5.05,-140.0,-2.8,-2.4,93.4,24.39
1995-08-31,-8.28,-155.0,-6.9,-0.9,77.8,27.84
1994-12-08,-7.98,-95.0,-5.2,3.5,68.9,22.6
1996-11-05,5.0,156.1,-3.7,0.7,80.0,28.7
1991-01-17,0.0,-140.2,-5.7,1.4,81.7,26.34
1991-08-24,-1.98,-140.0,-8.0,0.8,83.2,26.6
1996-07-28,0.0,-179.9,-4.3,-0.1,74.8,27.81
1991-05-09,-0.02,-169.5,-1.6,0.3,78.5,29.44
1996-10-07,-8.02,-95.06,-4.2,3.8,75.3,21.38
1995-02-06,5.07,-110.0,-1.2,3.7,85.4,27.5
1996-08-08,5.09,-94.9,1.1,8.2,85.1,24.94
1987-05-04,5.03,-110.0,-4.5,-0.8,95.3,28.4
1994-09-18,-2.1,-124.9,-5.4,1.0,82.4,24.38
1996-01-21,0.01,-179.9,-5.2,-1.0,72.4,26.84
1996-03-01,-4.97,165.1,3.9,-3.6,69.6,28.77
1996-11-25,-8.02,-95.06,-4.6,2.1,75.6,21.4
1993-09-13,-0.01,-110.0,-1.3,2.2,87.9,21.69
1981-12-19,-0.01,-94.94,-1.4,4.2,76.7,22.94
1995-04-22,8.99,-140.2,-5.6,0.9,88.5,26.75
1994-03-20,8.06,165.0,1.4,-5.1,75.8,27.45
1994-10-18,-0.24,-124.4,-5.2,1.1,80.8,24.66
1990-02-23,-2.04,-140.1,-3.7,2.6,79.2,26.84
1996-01-11,-0.02,-170.0,-6.0,2.2,87.0,26.05
1996-10-10,-7.97,-125.0,-5.4,-0.4,84.6,25.12
1992-11-24,-7.97,165.0,0.2,-1.5,78.9,28.23
1990-11-01,8.97,-140.2,0.2,1.4,80.0,26.31
1993-05-27,0.01,-155.0,-4.2,-2.8,81.7,28.3
1994-05-12,2.01,165.0,-5.0,-2.3,83.7,29.17
1995-04-03,1.99,-140.0,-4.2,-0.8,83.0,27.42
1988-12-01,-1.99,-110.0,-2.3,-0.2,82.0,20.75
1994-05-07,-8.22,-154.9,-5.1,0.1,76.3,28.4
1995-03-04,-5.0,-139.9,-7.0,0.8,81.3,27.66
1990-01-06,2.06,-140.1,-7.3,2.8,85.5,24.9
1992-11-03,8.0,-170.0,-3.2,0.5,69.9,28.66
1993-11-11,-2.01,-124.94,-7.8,1.0,81.6,25.42
1994-09-22,-0.03,-170.0,-0.3,0.4,66.9,28.53
1988-03-25,-2.03,-109.94,-4.7,-1.9,80.5,25.55
1995-02-03,5.07,-124.94,-5.4,-1.5,81.2,26.3
1994-09-14,1.97,-140.0,-6.0,2.6,78.6,25.69
1989-11-12,-4.99,165.0,0.0,0.4,87.1,26.88
1994-01-30,5.0,-154.9,-7.1,-0.8,90.8,27.05
1994-07-19,5.02,-95.0,2.1,5.4,86.8,25.81
1991-02-22,2.01,-110.1,-4.0,1.8,83.2,26.62
1995-02-27,-4.98,-180.0,-3.1,-2.4,80.8,28.9
1996-10-14,-5.01,-124.94,-6.8,-1.0,78.7,25.44
1990-04-17,-0.23,-124.44,-3.4,4.9,83.7,27.05
1995-10-06,4.98,-109.9,-6.8,1.7,80.4,25.6
1995-07-14,-2.01,-95.2,-4.5,3.7,84.7,21.9
1996-02-29,-7.98,-125.0,-3.7,0.0,81.7,26.58
1994-04-12,5.04,165.0,-3.2,-2.7,76.2,28.06
1993-04-24,0.0,170.2,0.1,0.7,80.1,28.75
1993-09-23,-0.01,-110.0,-5.5,0.4,85.2,21.95
1993-04-19,5.03,-125.0,-2.4,0.9,90.2,25.3
1985-05-16,0.05,-139.9,-5.3,2.7,84.1,25.62
1995-08-09,5.01,-155.0,-4.7,-0.7,78.1,26.72
1995-04-28,2.03,-110.1,-5.9,4.4,79.1,25.88
1990-06-17,8.01,165.0,-6.4,-2.0,87.1,28.55
1989-01-02,7.04,-140.1,-7.9,-2.2,75.9,24.92
1996-12-08,-8.02,-95.06,-7.1,4.5,77.1,22.06
1993-02-19,-1.99,155.9,4.4,-5.4,84.4,27.0
1987-12-20,-0.06,-109.9,-3.5,3.2,84.9,23.84
1987-05-25,-0.08,165.1,-1.0,1.6,80.5,28.73
1988-08-18,2.06,-110.1,-3.5,4.6,88.6,22.08
1986-02-25,-0.01,-110.0,-0.4,1.5,86.1,26.77
1993-07-02,1.97,-95.0,-0.7,7.4,84.8,25.98
1992-05-20,8.0,165.0,-5.7,-3.5,87.1,26.66
1993-02-03,7.96,-155.0,-4.1,-4.7,85.9,27.16
1994-10-23,5.04,165.0,-1.8,0.1,75.4,28.45
1993-02-22,5.0,-154.9,-4.9,-2.6,85.9,26.52
1995-08-09,0.02,156.1,-5.2,2.3,78.2,28.98
1994-10-25,7.98,-170.0,-1.9,4.9,79.0,27.94
1989-08-06,0.02,165.1,-3.4,2.7,80.5,28.16
1988-01-03,5.03,-110.0,-5.6,1.0,89.7,26.81
1996-10-28,0.01,165.0,-2.1,-0.9,72.3,27.56
1996-08-22,4.96,147.0,-4.2,-1.5,79.2,28.4
1993-05-11,-0.04,160.6,4.0,-1.2,82.0,28.17
1994-07-28,-4.99,-95.0,-6.3,4.5,82.2,22.56
1994-01-11,9.02,-140.2,-4.5,-4.1,81.3,26.88
1994-08-15,2.01,-170.0,-4.5,1.4,73.0,29.27
1988-05-20,-0.05,-139.9,-6.9,-1.0,76.8,23.69
1991-06-15,8.99,-140.2,1.2,-1.4,86.3,27.28
1985-03-29,-0.01,-124.56,-6.6,-1.8,79.3,24.2
1993-06-14,-0.02,-110.0,-4.7,1.9,86.7,25.6
1990-12-19,2.02,-110.1,-3.7,4.1,85.9,23.52
1995-05-27,5.0,156.0,-4.1,0.9,79.1,28.34
1996-11-28,-8.01,-170.0,-5.1,2.4,77.1,29.11
1988-05-19,-2.0,164.9,-8.0,-1.1,79.3,28.94
1995-05-22,-1.95,164.4,-1.0,1.6,82.6,27.2
1986-01-16,-0.01,-110.0,-3.3,3.3,93.0,27.44
1993-08-09,-4.97,-140.0,-5.9,-1.0,72.3,26.84
1991-11-14,2.03,-110.06,-3.5,1.5,70.3,25.02
1994-12-02,5.0,-155.0,-7.8,1.6,73.4,28.69
1983-11-11,0.0,-109.2,-3.4,2.3,88.5,21.38
1981-07-05,-0.02,-94.94,-2.2,4.8,87.6,22.1
1991-08-02,8.01,165.0,-0.6,0.8,87.6,28.95
1993-08-30,4.97,137.0,-2.3,1.9,78.9,28.56
1988-08-04,-2.03,-109.94,-5.6,1.8,84.0,21.75
1993-09-14,0.03,-179.9,-3.0,1.8,74.1,29.31
1988-12-21,4.99,165.0,-3.7,1.8,86.1,26.77
1993-01-21,-0.04,-95.0,-2.6,5.0,74.2,23.94
1993-07-15,8.0,-170.0,-6.8,-2.7,83.2,28.02
1991-03-09,5.04,-140.0,-5.5,-2.5,80.1,27.23
1993-03-26,-8.3,-155.0,-2.6,-2.0,80.6,28.4
1993-10-14,0.0,156.0,-4.2,6.1,87.5,27.66
1996-04-06,-4.97,165.1,-4.3,-2.0,70.0,29.05
1992-03-08,2.01,156.0,-6.2,-6.2,72.7,26.95
1995-04-08,4.99,147.0,-0.8,-6.3,84.8,28.44
1996-07-01,5.0,156.0,-5.9,-0.3,82.1,28.05
1993-01-09,-2.17,-170.0,-2.3,-2.6,80.9,28.23
1996-10-09,9.0,-140.2,-0.6,4.3,80.9,27.4
1993-03-10,-0.03,-170.0,-4.2,0.1,80.5,26.66
1989-03-30,2.0,165.0,-6.2,-0.4,74.2,27.73
1990-04-03,5.0,165.0,-6.4,-2.0,82.4,28.6
1996-07-26,4.99,-154.9,-6.9,0.7,80.8,27.73
1995-04-12,-5.0,-170.0,-3.5,-0.1,81.3,28.83
1992-08-29,5.0,156.0,-1.1,-2.7,74.6,29.1
1996-10-04,-7.98,-179.9,-6.1,-0.1,73.5,28.38
1993-06-06,-1.96,-140.0,-7.7,-0.6,82.8,28.27
1994-01-17,0.01,-155.0,-9.8,-1.1,80.7,25.98
1995-03-06,4.98,-109.94,-3.6,0.2,85.8,26.7
1994-12-27,-0.24,-124.44,-6.5,0.2,83.0,25.8
1994-07-20,5.0,156.0,-4.0,4.4,78.8,26.86
1992-05-18,0.03,-124.44,-3.5,2.6,89.5,27.19
1991-01-22,-5.03,165.0,2.5,-0.2,83.2,26.84
1995-06-15,5.0,147.0,-4.2,0.3,79.2,27.81
1996-03-04,-2.0,-140.0,-7.0,-2.9,89.3,26.12
1993-06-04,5.0,-154.9,-4.9,-4.1,80.1,27.81
1996-02-11,-8.0,-170.0,1.5,-1.5,84.0,27.11
1995-12-22,-2.0,-124.94,-7.2,-0.5,81.9,24.27
1996-06-14,-8.03,-95.06,-3.5,1.7,80.0,24.06
1992-07-18,-8.27,-155.0,-6.4,0.4,82.0,27.02
1991-06-08,-5.0,-110.0,-7.3,1.4,79.7,26.61
1993-08-04,-1.95,-179.9,-3.6,-0.5,79.3,29.02
1993-01-03,-0.04,-95.0,-2.5,4.0,85.9,22.55
1989-06-21,5.01,-139.9,-1.2,5.1,82.6,26.33
1995-01-20,2.01,-179.9,-3.7,-6.4,81.9,29.48
1989-03-29,-2.02,-140.0,-2.1,-3.7,82.5,25.44
1993-06-03,-4.97,-110.0,-6.1,3.5,79.9,27.3
1989-06-15,-2.01,-140.0,-4.6,1.1,79.2,26.44
1991-02-21,8.06,165.0,-5.2,1.9,81.6,27.8
1995-10-22,-5.0,-180.0,-0.3,-4.3,74.7,27.84
1988-10-29,8.99,-140.1,-1.3,-1.9,92.2,26.02
1995-05-13,-2.0,-110.0,-5.7,1.4,92.1,25.67
1992-07-10,2.12,-110.25,-6.7,2.8,70.3,26.6
1994-10-05,8.05,-110.1,3.8,3.9,75.6,27.2
1994-12-19,2.01,165.0,3.2,10.3,89.9,28.72
1993-10-03,0.0,143.0,-3.1,1.2,85.7,26.62
1995-11-03,0.0,165.0,-3.5,2.5,78.9,28.73
1994-06-18,2.05,-110.1,-4.7,5.0,85.6,25.2
1993-05-27,8.02,-110.06,1.2,-3.4,86.7,28.38
1995-12-08,5.38,-94.9,1.7,5.4,95.4,24.56
1994-06-23,1.99,-95.0,-0.7,4.8,87.2,23.03
1990-06-03,2.02,-140.0,-6.0,3.7,84.9,26.48
1996-07-02,2.06,-155.0,-3.2,0.5,79.0,26.44
1989-08-01,-4.97,-110.0,-6.6,0.4,86.5,23.94
1995-03-10,0.0,147.0,-5.6,2.4,86.0,28.52
1987-12-14,2.03,165.0,1.9,-5.6,86.0,28.0
1992-02-17,2.02,-110.06,-5.6,0.1,85.9,27.27
1990-01-05,2.06,-140.1,-7.8,1.6,85.5,24.77
1993-07-23,-5.02,-170.0,-5.6,-3.3,75.8,28.44
1990-04-30,1.98,147.0,0.2,2.2,82.9,27.61
1991-07-25,-2.03,-109.94,-4.7,3.9,80.5,24.36
1991-11-10,-8.0,165.0,2.1,0.5,77.0,28.53
1993-02-28,-7.97,165.0,4.2,-1.5,82.0,28.36
1995-10-11,4.99,-109.9,-4.4,1.1,71.0,25.33
1993-04-26,-1.96,-179.9,-0.3,-1.0,87.9,27.31
1995-12-18,0.01,-110.0,-2.8,1.1,79.0,23.95
1995-12-16,8.03,-170.0,-7.8,-3.9,75.8,28.19
1992-05-23,-4.98,-140.0,-4.6,-0.9,77.0,28.44
1994-09-29,5.07,-110.0,0.8,7.9,76.7,26.16
1993-06-08,-0.02,-110.0,-5.0,3.8,86.7,26.34
1996-08-30,-8.02,-95.06,-4.9,2.0,80.0,21.38
1992-09-20,0.05,170.0,2.0,5.2,74.2,28.81
1996-08-19,-8.04,164.9,-6.4,-1.4,82.8,28.44
1992-11-27,5.04,-125.0,-1.7,4.4,87.6,23.81
1992-02-23,1.99,165.0,0.8,0.8,73.0,26.52
1989-11-20,2.0,-110.1,-7.4,1.6,75.9,23.48
1994-10-25,-5.01,-139.9,-6.8,-2.4,75.4,26.92
1994-05-08,8.04,165.0,-6.8,-1.7,89.6,27.16
1990-11-19,8.07,165.0,-4.5,4.9,82.4,28.72
1986-11-27,-2.01,-110.0,-5.1,3.4,87.2,24.05
1992-11-02,-5.0,-110.0,-7.0,2.5,73.8,23.92
1993-11-07,-2.01,-124.9,-7.4,0.8,81.3,25.38
1991-02-03,5.04,-140.0,-5.6,-0.2,87.1,26.88
1993-01-12,-4.99,156.0,-1.1,-1.3,75.0,28.7
1995-07-28,0.04,-179.9,-7.1,-0.5,79.3,28.34
1994-04-30,0.0,147.1,-1.5,1.6,82.9,28.47
1993-06-14,-7.97,-125.0,-7.4,1.0,80.1,26.44
1996-11-14,-2.03,-124.94,-5.0,-1.2,90.2,23.7
1995-05-28,4.99,-179.9,-5.2,-2.9,72.2,28.34
1987-08-05,2.03,165.0,4.3,-2.8,86.0,27.1
1996-07-13,2.06,-155.0,-5.7,2.0,72.1,26.83
1993-10-09,-4.97,-110.0,-5.5,1.7,78.6,24.3
1996-07-20,8.0,156.0,-0.9,0.9,75.3,27.34
1992-07-08,-2.16,-170.0,0.3,-0.4,77.3,28.31
1996-03-10,-5.01,-155.0,-6.9,-0.8,85.5,27.08
1991-01-15,-5.04,-110.0,-6.7,2.2,80.1,24.16
1994-11-01,4.99,147.0,3.4,1.7,78.7,28.77
1994-01-20,-4.97,-179.9,-2.4,-1.8,73.5,29.08
1993-04-24,-0.04,-95.0,-1.7,1.8,85.3,26.47
1992-05-17,0.03,-155.0,0.8,-1.6,88.3,27.28
1991-05-15,-0.03,-169.5,-3.7,-0.9,84.0,27.23
1993-11-26,5.01,-155.0,-3.8,1.6,72.0,27.25
1992-04-01,-2.16,-170.0,-2.0,-2.7,83.2,27.73
1996-10-01,-2.01,-140.0,-5.4,1.1,79.2,25.39
1996-10-15,1.98,-125.1,-5.5,3.0,79.0,23.92
1986-09-23,-0.01,-110.06,-4.1,4.7,82.0,26.44
1992-08-14,2.03,137.0,-2.5,-0.1,80.1,29.11
1991-09-11,-0.01,155.4,3.5,2.7,83.2,27.73
1990-04-15,7.01,-140.1,-7.2,-2.2,89.3,27.16
1995-10-17,-2.0,-110.0,-4.7,2.0,88.3,22.12
1994-06-11,5.0,-179.9,-5.3,-1.8,82.0,28.2
1985-07-09,0.05,-139.9,-6.2,3.0,84.1,25.4
1988-02-22,-1.99,-140.0,-7.9,0.0,85.5,27.12
1993-08-24,-4.97,-140.0,-6.6,-3.0,78.5,26.72
1991-01-30,6.99,-140.0,-7.9,0.0,83.6,26.25
1994-04-23,2.01,165.0,-4.7,-3.3,86.2,28.73
1996-06-03,8.06,-94.94,1.6,0.0,86.3,26.97
1992-12-05,-1.97,-140.0,-8.2,1.1,86.3,26.3
1993-03-26,8.0,-170.0,-7.0,-5.8,77.7,27.47
1989-08-09,5.0,165.0,-3.0,-1.9,77.0,28.33
1993-09-27,-0.01,157.5,-1.1,4.9,85.5,27.78
1987-11-06,-5.05,-109.8,-7.1,3.2,79.7,24.73
1995-11-26,5.06,-155.0,-6.3,-1.1,78.1,26.77
1996-02-08,-2.01,156.0,-1.9,-1.8,71.6,28.75
1995-11-25,-2.0,-124.94,-5.9,1.8,89.4,23.72
1990-02-16,7.01,-140.1,-8.4,-3.2,75.9,26.9
1995-09-08,-5.0,-180.0,-2.8,-3.7,77.8,28.23
1995-08-22,-7.98,-125.0,-6.7,-0.6,72.7,25.67
1994-10-13,0.01,156.0,0.1,-1.1,79.5,28.25
1994-09-02,-2.02,-124.9,-7.4,-0.6,90.5,24.02
1993-12-21,9.0,-140.2,-1.5,-1.6,77.1,27.45
1993-01-15,-8.27,-155.0,-3.1,-2.6,68.4,27.27
1993-06-17,2.0,-179.9,0.3,-1.2,91.3,26.95
1993-11-26,2.02,-110.1,-0.1,5.2,77.9,24.62
1994-04-20,5.01,-109.94,-1.1,0.6,84.3,28.16
1994-08-20,4.99,-170.0,-4.5,0.3,76.8,29.03
1995-06-24,4.99,156.0,-5.9,-1.5,82.8,27.98
1990-09-21,2.03,-140.0,-3.8,6.7,86.7,25.25
1996-03-25,8.02,165.0,-6.7,-3.3,87.6,27.39
1993-09-07,-0.03,-95.0,-2.5,1.7,84.9,20.62
1986-02-28,-0.03,-140.0,-6.6,-0.2,79.2,26.2
1986-11-02,-2.01,165.0,0.8,1.1,80.7,28.34
1994-07-29,-2.01,-140.0,-7.6,-0.3,80.1,26.2
1993-10-09,0.0,-110.0,-5.8,2.9,83.1,23.4
1996-06-01,1.98,-179.9,-4.4,3.0,76.3,27.8
1993-07-03,4.96,147.0,-0.7,-1.8,85.9,27.19
1996-01-27,-5.02,-139.9,-8.4,-0.7,81.2,26.52
1990-04-16,4.99,147.0,-2.8,3.2,77.3,28.38
1989-08-22,8.98,-140.2,3.8,1.8,81.3,26.12
1995-07-26,9.0,-140.2,-6.4,2.2,84.2,27.19
1992-06-02,7.99,165.0,-5.5,-3.1,80.1,28.03
1992-03-21,5.01,-109.94,0.5,2.5,84.4,26.67
1992-02-16,5.0,-154.9,-5.5,-3.1,83.6,28.3
1996-07-03,-0.23,-124.3,-5.2,0.4,78.5,25.78
1990-08-04,7.04,-147.5,-5.0,4.4,80.9,28.5
1991-08-17,1.99,165.0,1.1,-0.4,78.5,28.53
1995-09-11,5.03,165.0,-0.5,-0.3,82.3,28.23
1990-12-11,4.99,-110.0,-3.5,6.5,79.3,25.27
1992-09-29,-5.0,-110.0,-5.0,-0.8,81.6,22.97
1996-08-05,2.0,147.0,-1.1,2.8,74.1,29.03
1994-08-26,2.0,165.0,-6.5,3.6,77.0,28.78
1996-05-05,-5.0,-170.0,-5.4,-4.0,78.7,28.77
1995-07-16,-4.99,-95.2,-5.6,3.4,83.2,22.19
1996-08-22,8.06,-110.1,2.8,7.5,74.5,26.94
1988-04-05,-0.05,-109.9,-2.2,0.2,84.9,22.61
1996-03-04,-1.99,-110.0,-4.5,1.6,83.7,26.44
1993-12-09,7.99,-170.0,-1.3,0.4,77.0,26.34
1989-10-30,5.0,-110.06,-1.6,6.6,75.9,24.8
1996-11-24,-4.99,-139.9,-8.3,-1.4,69.2,26.4
1985-11-15,-0.02,-110.0,-5.2,2.3,77.2,24.92
1995-07-29,0.02,-140.0,-4.5,-0.3,86.0,24.83
1995-11-21,0.0,165.0,-4.3,0.3,81.8,28.23
1995-06-08,5.0,-179.9,-3.6,0.6,71.0,28.34
1991-05-08,1.96,165.0,-1.9,1.0,77.7,28.06
1993-11-18,-4.99,-170.0,0.7,-0.4,66.5,28.88
1992-05-30,5.0,156.0,-1.3,-3.0,82.8,28.19
1992-09-04,-5.01,-170.0,-5.4,-2.5,78.9,28.52
1991-05-29,1.99,147.0,0.5,1.2,76.2,29.2
1994-11-17,-5.01,156.0,-1.1,-1.5,67.7,28.56
1996-01-09,6.72,137.6,-2.8,0.3,77.0,28.03
1990-02-03,-0.23,-124.44,-3.1,2.2,85.5,24.06
1996-02-21,-2.0,-110.0,-4.9,1.6,82.9,25.86
1994-11-25,-4.99,-110.0,-7.0,1.1,80.5,24.39
1990-06-29,8.01,165.0,3.3,-0.2,85.8,27.88
1992-09-27,-0.03,160.5,-0.4,3.7,79.3,29.11
1995-02-01,7.99,-170.0,-5.2,-5.8,78.0,26.98
1996-07-31,0.04,-95.1,-3.2,2.9,96.8,17.55
1988-07-02,-0.05,-139.9,-4.9,0.2,76.8,24.0
1994-04-10,-8.01,-179.9,1.5,1.1,82.8,27.83
1996-10-20,-4.98,-170.0,-3.9,-3.8,71.3,28.05
1995-07-13,5.0,156.0,-3.1,5.2,81.6,27.42
1994-07-05,8.05,-110.1,0.0,6.2,89.5,26.06
1984-09-22,0.04,-109.9,-4.1,1.5,82.8,20.45
1992-02-03,-5.04,-124.9,-5.8,0.7,81.6,27.39
1992-03-09,1.99,-155.0,-3.4,-2.7,85.8,27.14
1995-11-11,0.0,156.1,1.0,-0.3,79.3,28.62
1985-02-11,-0.03,-140.1,-8.0,-0.5,79.3,24.06
1994-04-13,-2.02,-124.94,-4.8,-3.7,92.0,26.4
1994-12-05,-2.11,-124.9,-6.0,0.1,80.3,25.6
1996-01-27,2.27,-140.9,-6.6,2.7,84.7,24.84
1991-12-04,-2.03,-124.9,-6.8,2.5,83.6,26.02
1993-11-06,-7.98,165.0,-2.8,3.0,84.5,28.39
1995-06-30,2.04,-110.1,-3.4,5.4,83.8,24.52
1996-12-31,0.03,147.0,4.7,0.9,86.5,28.64
1990-05-01,0.0,-110.0,-4.6,2.9,87.1,26.3
1987-06-18,5.02,-110.0,-2.2,6.6,82.9,27.67
1996-11-15,1.96,-170.0,1.3,-1.5,74.9,27.03
1995-02-06,-4.99,-124.9,-4.8,4.2,81.9,26.83
1993-12-29,-2.01,-140.0,-6.4,-0.1,88.4,25.34
1991-04-08,0.01,165.0,-1.9,2.4,74.4,29.27
1994-04-28,5.01,-95.0,2.7,3.7,85.6,27.5
1988-10-14,5.01,165.0,-4.5,1.8,86.1,28.31
1989-12-01,-2.05,-140.1,-5.2,0.0,75.9,25.58
1994-02-02,0.0,-155.0,-8.1,-1.3,81.9,26.23
1988-07-15,-1.99,164.9,-2.6,0.3,81.6,27.56
1996-03-25,-1.99,-179.9,-5.0,-3.2,79.4,27.3
1991-08-14,0.03,-155.0,-6.2,0.4,81.6,27.9
1995-11-01,7.99,-179.9,-3.8,1.3,80.8,27.38
1994-06-24,1.96,-125.06,-6.8,2.4,77.9,26.05
1996-12-05,-4.99,-139.9,-6.9,-5.6,72.4,26.05
1996-08-15,-8.03,-95.06,-2.2,4.1,82.2,21.48
1995-08-11,-4.99,-155.0,-2.0,-3.5,86.0,26.16
1988-06-04,6.96,-140.0,-2.6,6.8,81.6,26.67
1993-08-06,2.05,-140.5,-7.8,4.5,88.1,26.95
1995-06-17,-4.96,-125.0,-8.3,0.7,78.9,26.69
1993-07-14,7.99,-125.0,2.8,4.0,89.9,25.98
1995-07-14,-8.28,-155.0,-6.5,-2.4,78.6,27.95
1996-11-06,-5.01,-155.0,-5.5,-2.6,76.4,26.92
1993-02-25,-0.01,157.5,0.4,-2.3,81.3,28.31
1996-11-02,9.0,-140.2,-2.7,0.4,86.7,26.6
